time,id,travel_id,x,y,vx,vy,ax,ay
94.7218,81,2,68.7563,1.75127,19.4224,-0.00444773,0.671005,0.0075371
94.7218,82,2,50.0734,1.75242,18.2898,0.0190952,1.82037,-0.0981035
94.7218,83,1,-96.0027,-1.75,-19.9998,4.90683e-10,-0.000190735,-2.04451e-09
94.7218,84,1,-76.003,-1.75,-19.9995,7.92315e-09,-0.000572205,-3.30131e-08
94.7218,85,1,-56.2039,-1.75,-19.9984,3.87387e-12,-0.00190735,-1.61411e-11
94.7218,86,2,4.47347,5.22725,13.4964,-0.463337,-1.94912,-5.47627
94.7218,87,2,-13.576,5.36493,13.6565,-0.0674472,-2.38495,-0.682316
94.7218,88,2,-27.8657,4.02989,12.6242,3.32348,0.658607,-3.45666
94.7218,89,2,-40.5617,1.75,12.9357,-6.86946e-12,0.288486,2.86227e-11
94.7218,90,1,42.8612,-1.75,-19.3645,4.68047e-11,-0.735092,-1.95019e-10
94.7218,91,1,61.6963,-1.75,-18.082,2.77438e-09,-2.00901,-1.15599e-08
94.7218,92,2,-78.6128,1.75,14.3975,4.61617e-09,2.40002,9.74177e-07
94.7218,93,1,91.1143,-1.75,-10.1801,-6.68693e-10,-5.60608,2.78622e-09
94.7218,94,1,98.4234,-1.75,-4.31819,8.86007e-09,-5.98769,-3.12476e-08
94.7318,80,2,88.6371,1.74985,19.8057,0.000218731,0.232506,0.000383036
94.7318,81,2,68.9505,1.75123,19.4291,-0.0043718,0.663567,0.00759233
94.7318,82,2,50.2565,1.7526,18.3078,0.0181381,1.80378,-0.0957072
94.7318,83,1,-96.2027,-1.75,-19.9998,4.71056e-10,-0.000190735,-1.96273e-09
94.7318,84,1,-76.203,-1.75,-19.9995,1.7143e-08,-0.000572205,9.21982e-07
94.7318,85,1,-56.4039,-1.75,-19.9984,3.71891e-12,-0.00190735,-1.54955e-11
94.7318,86,2,4.60824,5.22207,13.4769,-0.518423,-1.94883,-5.50862
94.7318,87,2,-13.4397,5.36419,13.6329,-0.0739435,-2.35119,-0.649626
94.7318,88,2,-27.7394,4.06277,12.6309,3.28877,0.664616,-3.47147
94.7318,89,2,-40.4323,1.75,12.9385,-6.59468e-12,0.283432,2.74778e-11
94.7318,90,1,42.6675,-1.75,-19.3717,4.49325e-11,-0.727081,-1.87219e-10
94.7318,91,1,61.5153,-1.75,-18.1019,2.6634e-09,-1.99108,-1.10975e-08
94.7318,92,2,-78.4686,1.75,14.4213,4.43152e-09,2.37741,-1.84647e-08
94.7318,93,1,91.012,-1.75,-10.236,-6.41945e-10,-5.59721,2.67477e-09
94.7318,94,1,98.3796,-1.75,-4.37806,8.554e-09,-5.98698,-3.06075e-08
94.7418,80,2,88.8352,1.74985,19.808,0.000222236,0.229836,0.000350548
94.7418,81,2,69.1449,1.75119,19.4356,-0.00429543,0.656319,0.00763768
94.7418,82,2,50.4398,1.75277,18.3257,0.0172048,1.78719,-0.0933303
94.7418,83,1,-96.4027,-1.75,-19.9998,4.52213e-10,-0.000190735,-1.88422e-09
94.7418,84,1,-76.403,-1.75,-19.9995,1.64572e-08,-0.000572205,-6.85718e-08
94.7418,85,1,-56.6039,-1.75,-19.9984,3.57016e-12,-0.00190735,-1.48756e-11
94.7418,86,2,4.74281,5.21633,13.4574,-0.573807,-1.94712,-5.53833
94.7418,87,2,-13.3036,5.36339,13.6098,-0.0801207,-2.318,-0.617724
94.7418,88,2,-27.6131,4.0953,12.6371,3.25298,0.62933,-3.57902
94.7418,89,2,-40.3029,1.75,12.9413,-6.33089e-12,0.278378,2.63787e-11
94.7418,90,1,42.4737,-1.75,-19.3789,4.31352e-11,-0.71907,-1.7973e-10
94.7418,91,1,61.334,-1.75,-18.1217,2.55687e-09,-1.97353,-1.06536e-08
94.7418,92,2,-78.3241,1.75,14.4448,4.25426e-09,2.35481,-1.77261e-08
94.7418,93,1,90.9091,-1.75,-10.2919,-6.16267e-10,-5.58834,2.56778e-09
94.7418,94,1,98.3353,-1.75,-4.43792,8.2544e-09,-5.98621,-2.99599e-08
94.7518,80,2,89.0333,1.74985,19.8103,0.00022542,0.227165,0.000318408
94.7518,81,2,69.3393,1.75115,19.4421,-0.00421867,0.649071,0.00767549
94.7518,82,2,50.6232,1.75293,18.3434,0.0162951,1.77059,-0.0909733
94.7518,83,1,-96.6027,-1.75,-19.9998,4.34125e-10,-0.000190735,-1.80885e-09
94.7518,84,1,-76.603,-1.75,-19.9995,1.5799e-08,-0.000572205,-6.58289e-08
94.7518,85,1,-56.8039,-1.75,-19.9984,3.42735e-12,-0.00190735,-1.42806e-11
94.7518,86,2,4.87719,5.21004,13.4384,-0.628776,-1.90201,-5.49693
94.7518,87,2,-13.1677,5.36253,13.5869,-0.0859868,-2.28539,-0.586607
94.7518,88,2,-27.4866,4.12746,12.6431,3.21616,0.594711,-3.68223
94.7518,89,2,-40.3029,1.75,12.9413,-6.33089e-12,0.278378,2.63787e-11
94.7518,90,1,42.2799,-1.75,-19.386,4.14098e-11,-0.71125,-1.72541e-10
94.7518,91,1,61.1526,-1.75,-18.1412,2.45459e-09,-1.9558,-1.02275e-08
94.7518,92,2,-78.1795,1.75,14.4681,4.08409e-09,2.33221,-1.7017e-08
94.7518,93,1,90.8056,-1.75,-10.3477,-5.91617e-10,-5.57928,2.46507e-09
94.7518,94,1,98.2903,-1.75,-4.49777,7.96134e-09,-5.98545,-2.93059e-08
94.7618,80,2,89.2314,1.74985,19.8125,0.000228296,0.224495,0.00028755
94.7618,81,2,69.5338,1.7511,19.4485,-0.00414161,0.642014,0.00770604
94.7618,82,2,50.8068,1.75309,18.3609,0.0154087,1.75419,-0.088638
94.7618,83,1,-96.8027,-1.75,-19.9998,4.1676e-10,-0.000190735,-1.7365e-09
94.7618,84,1,-76.803,-1.75,-19.9995,2.47037e-08,-0.000572205,8.90478e-07
94.7618,85,1,-57.0039,-1.75,-19.9984,3.29026e-12,-0.00190735,-1.37094e-11
94.7618,86,2,5.01139,5.2032,13.4194,-0.684058,-1.90096,-5.52821
94.7618,87,2,-13.0321,5.36161,13.5644,-0.0915494,-2.25296,-0.556264
94.7618,88,2,-27.3601,4.15926,12.6491,3.17922,0.601864,-3.69382
94.7618,89,2,-40.1735,1.7505,12.9355,0.0499598,-0.576305,4.99598
94.7618,90,1,42.0859,-1.75,-19.3931,3.97534e-11,-0.70343,-1.65639e-10
94.7618,91,1,60.971,-1.75,-18.1606,2.35641e-09,-1.93844,-9.81837e-09
94.7618,92,2,-78.0345,1.75,14.4911,3.92072e-09,2.29511,-1.63364e-08
94.7618,93,1,90.7015,-1.75,-10.4034,-5.67952e-10,-5.57003,2.36647e-09
94.7618,94,1,98.2447,-1.75,-4.55762,7.67487e-09,-5.98464,-2.86466e-08
94.7718,80,2,89.4296,1.74986,19.8148,0.000230875,0.221825,0.000257928
94.7718,81,2,69.7284,1.75106,19.4549,-0.00406432,0.634956,0.00772872
94.7718,82,2,50.9906,1.75323,18.3783,0.0145455,1.73798,-0.0863256
94.7718,83,1,-97.0027,-1.75,-19.9998,4.00089e-10,-0.000190735,-1.66704e-09
94.7718,84,1,-77.003,-1.75,-19.9995,2.37156e-08,-0.000572205,-9.8815e-08
94.7718,85,1,-57.2038,-1.75,-19.9985,3.15865e-12,-0.00190735,-1.3161e-11
94.7718,86,2,5.14539,5.1958,13.4004,-0.739626,-1.89848,-5.55684
94.7718,87,2,-12.8966,5.36064,13.5422,-0.0968163,-2.22111,-0.526689
94.7718,88,2,-27.2336,4.19067,12.6548,3.14125,0.567913,-3.7966
94.7718,89,2,-40.0442,1.7515,12.9299,0.0996303,-0.560951,4.96704
94.7718,90,1,41.8919,-1.75,-19.4,3.81632e-11,-0.695801,-1.59013e-10
94.7718,91,1,60.7892,-1.75,-18.1798,2.26215e-09,-1.92108,-9.42564e-09
94.7718,92,2,-77.8894,1.75,14.5138,3.7639e-09,2.27089,-1.56829e-08
94.7718,93,1,90.597,-1.75,-10.459,-5.45234e-10,-5.56068,2.27181e-09
94.7718,94,1,98.1985,-1.75,-4.61746,7.39504e-09,-5.98383,-2.79833e-08
94.7818,80,2,89.6277,1.74986,19.8169,0.00023317,0.219154,0.000229492
94.7818,81,2,69.923,1.75102,19.4612,-0.00398688,0.627899,0.00774479
94.7818,82,2,51.1745,1.75337,18.3955,0.0137051,1.72195,-0.084036
94.7818,83,1,-97.2027,-1.75,-19.9999,3.84086e-10,-0.000190735,-1.60036e-09
94.7818,84,1,-77.203,-1.75,-19.9995,2.2767e-08,-0.000572205,-9.48624e-08
94.7818,85,1,-57.4038,-1.75,-19.9985,3.0323e-12,-0.00190735,-1.26346e-11
94.7818,86,2,5.27921,5.18786,13.3818,-0.794772,-1.85556,-5.51456
94.7818,87,2,-12.7614,5.35962,13.5203,-0.101795,-2.18964,-0.497878
94.7818,88,2,-27.107,4.22169,12.6601,3.1023,0.53463,-3.89504
94.7818,89,2,-39.915,1.75299,12.9244,0.148982,-0.545692,4.93521
94.7818,90,1,41.6979,-1.75,-19.4069,3.66367e-11,-0.688171,-1.52653e-10
94.7818,91,1,60.6072,-1.75,-18.1989,2.17167e-09,-1.90372,-9.04861e-09
94.7818,92,2,-77.744,1.75,14.5363,3.61334e-09,2.24676,-1.50556e-08
94.7818,93,1,90.4918,-1.75,-10.5145,-5.23425e-10,-5.55124,2.18093e-09
94.7818,94,1,98.1518,-1.75,-4.67729,7.12187e-09,-5.98297,-2.7317e-08
94.7918,80,2,89.8259,1.74986,19.8191,0.000235182,0.216675,0.000201238
94.7918,81,2,70.1176,1.75099,19.4674,-0.00390934,0.621033,0.00775354
94.7918,82,2,51.3587,1.7535,18.4126,0.0128874,1.70574,-0.0817713
94.7918,83,1,-97.4027,-1.75,-19.9999,3.68722e-10,-0.000190735,-1.53634e-09
94.7918,84,1,-77.403,-1.75,-19.9995,2.18563e-08,-0.000572205,-9.1068e-08
94.7918,85,1,-57.6038,-1.75,-19.9985,2.91101e-12,-0.00190735,-1.21292e-11
94.7918,86,2,5.41284,5.17935,13.3633,-0.850219,-1.85375,-5.54472
94.7918,87,2,-12.6264,5.35856,13.4987,-0.106493,-2.15845,-0.469819
94.7918,88,2,-26.9803,4.25232,12.6656,3.06327,0.542831,-3.90339
94.7918,89,2,-39.7858,1.75497,12.9191,0.197989,-0.530624,4.90063
94.7918,90,1,41.5037,-1.75,-19.4137,3.51712e-11,-0.680733,-1.46547e-10
94.7918,91,1,60.4251,-1.75,-18.2177,2.0848e-09,-1.88656,-8.68667e-09
94.7918,92,2,-77.5985,1.75,14.5585,3.46881e-09,2.22282,-1.44533e-08
94.7918,93,1,90.3861,-1.75,-10.5699,-5.02488e-10,-5.54161,2.0937e-09
94.7918,94,1,98.1044,-1.75,-4.73711,6.85538e-09,-5.98207,-2.66488e-08
94.8018,80,2,90.0241,1.74986,19.8213,0.000236924,0.214195,0.000174115
94.8018,81,2,70.3124,1.75095,19.4735,-0.00383178,0.614166,0.00775619
94.8018,82,2,51.543,1.75362,18.4295,0.0120921,1.68991,-0.0795314
94.8018,83,1,-97.6027,-1.75,-19.9999,3.53974e-10,-0.000190735,-1.47489e-09
94.8018,84,1,-77.603,-1.75,-19.9995,2.0982e-08,-0.000572205,-8.74252e-08
94.8018,85,1,-57.8038,-1.75,-19.9985,2.79457e-12,-0.00171661,-1.1644e-11
94.8018,86,2,5.54629,5.17029,13.3448,-0.905942,-1.85061,-5.57224
94.8018,87,2,-12.4917,5.35745,13.4774,-0.110918,-2.12765,-0.442508
94.8018,88,2,-26.8536,4.28256,12.6707,3.02325,0.510311,-4.00143
94.8018,89,2,-39.6567,1.75744,12.9135,0.247453,-0.56324,4.94644
94.8018,90,1,41.3095,-1.75,-19.4205,3.37644e-11,-0.673103,-1.40685e-10
94.8018,91,1,60.2427,-1.75,-18.2364,2.00141e-09,-1.86939,-8.3392e-09
94.8018,92,2,-77.4527,1.75,14.5805,3.33005e-09,2.19908,-1.38752e-08
94.8018,93,1,90.2799,-1.75,-10.6253,-4.82388e-10,-5.53188,2.00995e-09
94.8018,94,1,98.0564,-1.75,-4.79692,6.59558e-09,-5.98111,-2.59798e-08
94.8118,80,2,90.2224,1.74987,19.8234,0.000238404,0.211716,0.000148077
94.8118,81,2,70.5072,1.75091,19.4796,-0.00375426,0.6073,0.00775207
94.8118,82,2,51.7274,1.75373,18.4462,0.0113189,1.67408,-0.0773172
94.8118,83,1,-97.8027,-1.75,-19.9999,3.39815e-10,-0.000190735,-1.4159e-09
94.8118,84,1,-77.803,-1.75,-19.9996,2.01428e-08,-0.000572205,-8.39281e-08
94.8118,85,1,-58.0038,-1.75,-19.9985,2.68279e-12,-0.00171661,-1.11783e-11
94.8118,86,2,5.67956,5.16068,13.3267,-0.961233,-1.80969,-5.52909
94.8118,87,2,-12.3571,5.3563,13.4564,-0.115078,-2.09742,-0.415934
94.8118,88,2,-26.7269,4.31238,12.6755,2.9823,0.478554,-4.09515
94.8118,89,2,-39.5276,1.76041,12.9076,0.297344,-0.594044,4.98907
94.8118,90,1,41.1153,-1.75,-19.4271,3.24138e-11,-0.665855,-1.35058e-10
94.8118,91,1,60.0601,-1.75,-18.2549,1.92135e-09,-1.85242,-8.00564e-09
94.8118,92,2,-77.3066,1.75,14.6022,3.19685e-09,2.17524,-1.33202e-08
94.8118,93,1,90.173,-1.75,-10.6805,-4.63093e-10,-5.52206,1.92955e-09
94.8118,94,1,98.0079,-1.75,-4.85672,6.34248e-09,-5.98016,-2.53108e-08
94.8218,80,2,90.4206,1.74987,19.8255,0.000239635,0.209236,0.000123082
94.8218,81,2,70.702,1.75087,19.4856,-0.00367683,0.600624,0.00774241
94.8218,82,2,51.9121,1.75384,18.4628,0.0105676,1.65825,-0.0751295
94.8218,83,1,-98.0027,-1.75,-19.9999,3.26222e-10,-0.000190735,-1.35926e-09
94.8218,84,1,-78.003,-1.75,-19.9996,1.9337e-08,-0.000572205,-8.05711e-08
94.8218,85,1,-58.2038,-1.75,-19.9985,2.57547e-12,-0.00171661,-1.07312e-11
94.8218,86,2,5.81261,5.15052,13.3051,-1.01591,-2.16455,-5.46798
94.8218,87,2,-12.2227,5.35511,13.4358,-0.118979,-2.06728,-0.390092
94.8218,88,2,-26.6001,4.34179,12.6803,2.9413,0.487614,-4.10028
94.8218,89,2,-39.3986,1.76388,12.9018,0.346885,-0.578594,4.95416
94.8218,90,1,40.9209,-1.75,-19.4337,3.11173e-11,-0.658417,-1.29655e-10
94.8218,91,1,59.8774,-1.75,-18.2733,1.8445e-09,-1.83563,-7.68541e-09
94.8218,92,2,-77.1604,1.75,14.6238,3.06898e-09,2.15158,-1.27874e-08
94.8218,93,1,90.173,-1.75,-10.6805,-4.63093e-10,-5.52206,1.92955e-09
94.8218,94,1,97.9587,-1.75,-4.91651,6.09605e-09,-5.97916,-2.46429e-08
94.8318,80,2,90.6189,1.74987,19.8275,0.000240626,0.206757,9.9084e-05
94.8318,81,2,70.8969,1.75084,19.4915,-0.00359957,0.593948,0.00772644
94.8318,82,2,52.0969,1.75394,18.4792,0.00983793,1.64261,-0.0729693
94.8318,83,1,-98.2027,-1.75,-19.9999,3.13173e-10,-0.000190735,-1.30489e-09
94.8318,84,1,-78.203,-1.75,-19.9996,1.85636e-08,-0.000572205,-7.73483e-08
94.8318,85,1,-58.4038,-1.75,-19.9986,2.47245e-12,-0.00171661,-1.03019e-11
94.8318,86,2,5.94544,5.13981,13.2835,-1.07084,-2.15425,-5.49306
94.8318,87,2,-12.0886,5.35388,13.4154,-0.122628,-2.04048,-0.36497
94.8318,88,2,-26.4732,4.37079,12.6849,2.89936,0.456619,-4.19362
94.8318,89,2,-39.2696,1.76785,12.8957,0.396866,-0.608635,4.99811
94.8318,90,1,40.7265,-1.75,-19.4402,2.98726e-11,-0.651169,-1.24469e-10
94.8318,91,1,59.6945,-1.75,-18.2915,1.77072e-09,-1.81885,-7.37799e-09
94.8318,92,2,-77.0139,1.75,14.645,2.94622e-09,2.12803,-1.22759e-08
94.8318,93,1,90.0657,-1.75,-10.7356,-4.44569e-10,-5.51205,1.85237e-09
94.8318,94,1,97.9089,-1.75,-4.97629,5.85628e-09,-5.97811,-2.3977e-08
94.8419,80,2,90.8172,1.74987,19.8296,0.000241386,0.204277,7.60469e-05
94.8419,81,2,71.0919,1.7508,19.4974,-0.00352251,0.587273,0.00770539
94.8419,82,2,52.2818,1.75403,18.4955,0.00912956,1.62716,-0.0708373
94.8419,83,1,-98.4026,-1.75,-19.9999,3.00646e-10,-0.000190735,-1.25269e-09
94.8419,84,1,-78.403,-1.75,-19.9996,1.7821e-08,-0.000572205,-7.42542e-08
94.8419,85,1,-58.6037,-1.75,-19.9986,2.37356e-12,-0.00171661,-9.88981e-12
94.8419,86,2,6.07807,5.12856,13.2624,-1.12534,-2.10991,-5.45013
94.8419,87,2,-11.9546,5.35262,13.3952,-0.126034,-2.01406,-0.340561
94.8419,88,2,-26.3463,4.39936,12.6896,2.85741,0.465775,-4.19533
94.8419,89,2,-39.1407,1.77232,12.8893,0.447255,-0.636864,5.03889
94.8419,90,1,40.5321,-1.75,-19.4467,2.86777e-11,-0.644112,-1.1949e-10
94.8419,91,1,59.5114,-1.75,-18.3095,1.69989e-09,-1.80206,-7.08287e-09
94.8419,92,2,-76.8673,1.75,14.6661,2.82837e-09,2.10447,-1.17849e-08
94.8419,93,1,89.9578,-1.75,-10.7906,-4.26786e-10,-5.50184,1.77827e-09
94.8419,94,1,97.8586,-1.75,-5.03606,5.62314e-09,-5.97701,-2.3314e-08
94.8519,80,2,91.0155,1.74987,19.8316,0.000241926,0.201988,5.39323e-05
94.8519,81,2,71.2869,1.75077,19.5032,-0.00344572,0.580788,0.00767945
94.8519,82,2,52.4669,1.75411,18.5116,0.00844221,1.61171,-0.0687343
94.8519,83,1,-98.6026,-1.75,-19.9999,2.8862e-10,-0.000190735,-1.20259e-09
94.8519,84,1,-78.603,-1.75,-19.9996,1.71082e-08,-0.000572205,-7.12841e-08
94.8519,85,1,-58.8037,-1.75,-19.9986,2.27861e-12,-0.00171661,-9.49423e-12
94.8519,86,2,6.21048,5.11676,13.2414,-1.18011,-2.10094,-5.47656
94.8519,87,2,-11.8209,5.35133,13.3753,-0.129202,-1.98765,-0.316855
94.8519,88,2,-26.2194,4.42751,12.6939,2.81453,0.435448,-4.28827
94.8519,89,2,-39.0119,1.7773,12.8831,0.497292,-0.621128,5.00364
94.8519,90,1,40.3375,-1.75,-19.453,2.75306e-11,-0.637054,-1.14711e-10
94.8519,91,1,59.3281,-1.75,-18.3274,1.63189e-09,-1.78566,-6.79955e-09
94.8519,92,2,-76.7204,1.75,14.6869,2.71523e-09,2.08101,-1.13135e-08
94.8519,93,1,89.8493,-1.75,-10.8455,-4.09715e-10,-5.49154,1.70715e-09
94.8519,94,1,97.8076,-1.75,-5.09582,5.39821e-09,-5.97587,-2.24925e-08
94.8619,80,2,91.2138,1.74988,19.8336,0.000242253,0.199509,3.27011e-05
94.8619,81,2,71.482,1.75073,19.509,-0.00336925,0.574303,0.00764695
94.8619,82,2,52.6522,1.75419,18.5276,0.00777561,1.59645,-0.0666602
94.8619,83,1,-98.8026,-1.75,-19.9999,2.77076e-10,-0.000190735,-1.15448e-09
94.8619,84,1,-78.8029,-1.75,-19.9996,1.64239e-08,-0.000572205,-6.84327e-08
94.8619,85,1,-59.0037,-1.75,-19.9986,2.18747e-12,-0.00171661,-9.11445e-12
94.8619,86,2,6.34269,5.10441,13.2205,-1.23511,-2.09074,-5.50032
94.8619,87,2,-11.6873,5.35001,13.3557,-0.132141,-1.96161,-0.293843
94.8619,88,2,-26.0924,4.45521,12.698,2.77076,0.405979,-4.37691
94.8619,89,2,-38.8831,1.78277,12.8766,0.547749,-0.648689,5.04572
94.8619,90,1,40.1429,-1.75,-19.4593,2.64293e-11,-0.629997,-1.10122e-10
94.8619,91,1,59.1447,-1.75,-18.345,1.56662e-09,-1.76907,-6.52757e-09
94.8619,92,2,-76.5733,1.75,14.7075,-6.93012e-09,2.05774,-9.64535e-07
94.8619,93,1,89.7403,-1.75,-10.9004,9.14342e-09,-5.48115,9.55313e-07
94.8619,94,1,97.7561,-1.75,-5.15557,5.18228e-09,-5.97472,-2.15929e-08
94.8719,80,2,91.4122,1.74988,19.8356,0.000242376,0.19722,1.23197e-05
94.8719,81,2,71.6772,1.7507,19.5146,-0.00329314,0.567818,0.00761095
94.8719,82,2,52.8376,1.75426,18.5434,0.00712946,1.58119,-0.0646155
94.8719,83,1,-99.0026,-1.75,-19.9999,2.65993e-10,-0.000190735,-1.1083e-09
94.8719,84,1,-79.0029,-1.75,-19.9996,1.57669e-08,-0.000572205,-6.56954e-08
94.8719,85,1,-59.2037,-1.75,-19.9986,2.09997e-12,-0.00171661,-8.74988e-12
94.8719,86,2,6.47469,5.09151,13.2,-1.28968,-2.04906,-5.4565
94.8719,87,2,-11.554,5.34866,13.3364,-0.134856,-1.93586,-0.27152
94.8719,88,2,-25.9654,4.48248,12.7021,2.727,0.415802,-4.37539
94.8719,89,2,-38.7544,1.78876,12.8699,0.598596,-0.674343,5.08468
94.8719,90,1,39.9483,-1.75,-19.4656,2.53722e-11,-0.62294,-1.05717e-10
94.8719,91,1,58.9611,-1.75,-18.3626,1.50395e-09,-1.75285,-6.26647e-09
94.8719,92,2,-76.4261,1.75,14.7278,-6.65291e-09,2.03457,2.77205e-08
94.8719,93,1,89.6308,-1.75,-10.9551,8.77768e-09,-5.47056,-3.65737e-08
94.8719,94,1,97.7039,-1.75,-5.2153,4.97499e-09,-5.97353,-2.07292e-08
94.8819,80,2,91.6106,1.74988,19.8375,0.000242303,0.194931,-7.24685e-06
94.8819,81,2,71.8724,1.75067,19.5202,-0.00321744,0.561523,0.00756972
94.8819,82,2,53.0232,1.75433,18.5591,0.00650345,1.56612,-0.0626012
94.8819,83,1,-99.2026,-1.75,-19.9999,2.55353e-10,-0.000190735,-1.06397e-09
94.8819,84,1,-79.2029,-1.75,-19.9996,1.51362e-08,-0.000572205,-6.30676e-08
94.8819,85,1,-59.4037,-1.75,-19.9987,2.01597e-12,-0.00171661,-8.39988e-12
94.8819,86,2,6.60648,5.07807,13.1796,-1.34449,-2.0401,-5.48158
94.8819,87,2,-11.4208,5.34729,13.3173,-0.137355,-1.91021,-0.24987
94.8819,88,2,-25.8383,4.50931,12.706,2.68237,0.387001,-4.4637
94.8819,89,2,-38.6258,1.79525,12.8633,0.649086,-0.658607,5.04907
94.8819,90,1,39.7536,-1.75,-19.4717,2.43573e-11,-0.616074,-1.01489e-10
94.8819,91,1,58.7773,-1.75,-18.3799,1.44379e-09,-1.73645,-6.01581e-09
94.8819,92,2,-76.2786,1.75,14.7479,-6.3868e-09,2.01139,2.66116e-08
94.8819,93,1,89.5207,-1.75,-11.0097,1.79633e-08,-5.45988,9.18564e-07
94.8819,94,1,97.6511,-1.75,-5.27503,4.77599e-09,-5.97224,-1.98999e-08
94.8919,80,2,91.809,1.74988,19.8394,0.000242043,0.192642,-2.60305e-05
94.8919,81,2,72.0676,1.75064,19.5258,-0.0031422,0.555229,0.00752443
94.8919,82,2,53.209,1.75438,18.5746,0.00589727,1.55106,-0.0606178
94.8919,83,1,-99.4026,-1.75,-19.9999,2.45139e-10,-0.000190735,-1.02141e-09
94.8919,84,1,-79.4029,-1.75,-19.9996,1.45308e-08,-0.000572205,-6.05449e-08
94.8919,85,1,-59.4037,-1.75,-19.9987,2.01597e-12,-0.00171661,-8.39988e-12
94.8919,86,2,6.73807,5.06407,13.1593,-1.39953,-2.02999,-5.50402
94.8919,87,2,-11.2878,5.34589,13.2984,-0.139644,-1.88484,-0.228886
94.8919,88,2,-25.7112,4.53568,12.7096,2.63689,0.359058,-4.54781
94.8919,89,2,-38.4972,1.80225,12.8565,0.699979,-0.683689,5.08929
94.8919,90,1,39.5588,-1.75,-19.4778,2.3383e-11,-0.609207,-9.74292e-11
94.8919,91,1,58.5933,-1.75,-18.3971,1.38604e-09,-1.72043,-5.77518e-09
94.8919,92,2,-76.1309,1.75,14.7678,-6.13132e-09,1.98841,2.55472e-08
94.8919,93,1,89.41,-1.75,-11.0641,2.67815e-08,-5.44901,8.81821e-07
94.8919,94,1,97.5978,-1.75,-5.33474,4.58495e-09,-5.97095,-1.9104e-08
94.9019,80,2,92.0074,1.74989,19.8413,0.000241603,0.190353,-4.40617e-05
94.9019,81,2,72.263,1.75061,19.5313,-0.00306745,0.549126,0.00747521
94.9019,82,2,53.3949,1.75444,18.5899,0.00531062,1.53618,-0.0586652
94.9019,83,1,-99.6026,-1.75,-19.9999,2.35333e-10,-0.000190735,-9.80555e-10
94.9019,84,1,-79.6029,-1.75,-19.9996,1.39495e-08,-0.000572205,-5.81231e-08
94.9019,85,1,-59.6037,-1.75,-19.9987,1.93533e-12,-0.00152588,-8.06388e-12
94.9019,86,2,6.86947,5.04953,13.1394,-1.45413,-1.9908,-5.45937
94.9019,87,2,-11.155,5.34447,13.2798,-0.141729,-1.85976,-0.208557
94.9019,88,2,-25.5841,4.56159,12.7133,2.59146,0.369549,-4.54311
94.9019,89,2,-38.3687,1.80976,12.8494,0.751244,-0.706959,5.12645
94.9019,90,1,39.3639,-1.75,-19.4838,2.24477e-11,-0.602531,-9.3532e-11
94.9019,91,1,58.4091,-1.75,-18.4142,1.3306e-09,-1.70422,-5.54418e-09
94.9019,92,2,-75.983,1.75,14.7875,-5.88607e-09,1.96552,2.45253e-08
94.9019,93,1,89.2989,-1.75,-11.1185,2.57103e-08,-5.43804,-1.07126e-07
94.9019,94,1,97.5439,-1.75,-5.39443,4.40155e-09,-5.96962,-1.83398e-08
94.9119,80,2,92.2058,1.74989,19.8432,0.000240989,0.188065,-6.13727e-05
94.9119,81,2,72.4583,1.75058,19.5367,-0.00299323,0.543022,0.00742131
94.9119,82,2,53.5809,1.75449,18.6052,0.00474319,1.5213,-0.056743
94.9119,83,1,-99.8026,-1.75,-19.9999,2.2592e-10,-0.000190735,-9.41333e-10
94.9119,84,1,-79.8029,-1.75,-19.9996,1.33916e-08,-0.00038147,-5.57982e-08
94.9119,85,1,-59.8037,-1.75,-19.9987,1.85792e-12,-0.00152588,-7.74133e-12
94.9119,86,2,7.00066,5.03444,13.1196,-1.50896,-1.98183,-5.48309
94.9119,87,2,-11.0224,5.34304,13.2615,-0.143618,-1.83468,-0.188878
94.9119,88,2,-25.4569,4.58704,12.7167,2.54519,0.342274,-4.62692
94.9119,89,2,-38.2403,1.81778,12.8425,0.802148,-0.691223,5.09044
94.9119,90,1,39.169,-1.75,-19.4898,2.15498e-11,-0.595856,-8.97907e-11
94.9119,91,1,58.2248,-1.75,-18.4311,1.27738e-09,-1.68839,-5.32241e-09
94.9119,92,2,-75.835,1.75,14.8069,-5.65063e-09,1.94273,2.35443e-08
94.9119,93,1,89.1871,-1.75,-11.1728,1.51451e-08,-5.42688,-1.05652e-06
94.9119,94,1,97.4893,-1.75,-5.45411,4.22549e-09,-5.96824,-1.76062e-08
94.9219,80,2,92.4043,1.74989,19.8451,0.000240209,0.185966,-7.79924e-05
94.9219,81,2,72.6537,1.75055,19.5421,-0.00291961,0.536919,0.00736287
94.9219,82,2,53.7671,1.75453,18.6202,0.00419466,1.50661,-0.0548529
94.9219,83,1,-99.8026,-1.75,-19.9999,2.2592e-10,-0.000190735,-9.41333e-10
94.9219,84,1,-80.0029,-1.75,-19.9996,1.28559e-08,-0.00038147,-5.35662e-08
94.9219,85,1,-60.0036,-1.75,-19.9987,1.7836e-12,-0.00152588,-7.43169e-12
94.9219,86,2,7.13166,5.0188,13.0999,-1.564,-1.97163,-5.5042
94.9219,87,2,-10.89,5.34158,13.2434,-0.145316,-1.80998,-0.169833
94.9219,88,2,-25.3297,4.61202,12.7199,2.49812,0.315952,-4.7066
